season,passer_id,player_name,team,games,dropbacks,epa_per_db,total_epa,any_a,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,team_wins,pts_per_drive,total_plays,epa_per_play,pass_att,sacks,scrambles,designed_runs,late_epa,late_tds,late_plays,late_epa_per_play,pct_team_yards,pct_team_tds,wpa_total,close_epa,close_epa_per_play,wins_vs_top10,wins_vs_top10_x,wins_vs_top10_y,success_rate,negative_play_rate,cpoe,win_pct,offensive_allpros_nqb
2003,00-0021206,J.McCown,ARI,7,,,-37.76,3.553,1018,0,-1,1017,5,0,0,0,5,6,3,9,4,8.333,197.0,-0.1917,166.0,24.0,0.0,7.0,-5.0,5.0,146.0,-0.0342,22.7,17.9,-0.147,,,0.0,,,0.3756,0.1726,,0.25,0.0
2003,00-0020483,J.Palmer,NYG,5,,,-50.11,2.42,532,0,-2,530,3,0,0,0,3,4,1,5,4,8.1,133.0,-0.3768,115.0,16.0,0.0,2.0,-48.34,3.0,128.0,-0.3777,10.3,12.0,-0.922,,,0.0,,,0.3308,0.1654,,0.25,0.0
2003,00-0013042,J.Plummer,DEN,11,,,56.5,6.672,2183,0,68,2251,15,0,3,0,18,7,2,9,10,14.111,327.0,0.1728,300.0,14.0,0.0,13.0,39.31,4.0,89.0,0.4417,40.3,43.9,0.987,,,0.0,,,0.4985,0.0703,,0.625,0.0
2003,00-0022164,K.Boller,BAL,10,,,-48.91,3.747,1260,0,-3,1257,7,0,0,0,7,9,5,14,10,11.171,251.0,-0.1949,224.0,17.0,0.0,10.0,2.65,0.0,1.0,2.6525,25.0,18.9,-1.697,,,0.0,,,0.3865,0.1355,,0.625,1.0
2003,00-0003292,K.Collins,NYG,13,,,-44.74,4.726,3110,0,-5,3105,13,0,0,0,13,16,9,25,4,8.1,532.0,-0.0841,498.0,28.0,0.0,6.0,-5.75,0.0,15.0,-0.3835,60.6,52.0,-0.905,,,0.0,,,0.4305,0.1053,,0.25,0.0
2003,00-0007576,K.Holcomb,CLE,10,,,-27.77,3.997,1797,0,1,1798,10,0,0,0,10,12,3,15,5,8.759,326.0,-0.0852,302.0,21.0,0.0,3.0,-16.77,1.0,19.0,-0.8824,37.9,34.5,-0.959,,,0.0,,,0.4479,0.1104,,0.3125,0.0
2003,00-0021271,K.Kittner,ATL,6,,,-53.36,1.11,391,0,9,400,2,0,0,0,2,6,0,6,5,9.061,120.0,-0.4447,113.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,9.2,6.2,-0.874,,,0.0,,,0.275,0.0917,,0.3125,0.0
2003,00-0015700,K.Stewart,CHI,9,,,-76.17,3.218,1418,0,72,1490,7,0,2,0,9,12,5,17,7,9.759,299.0,-0.2547,246.0,25.0,0.0,28.0,-23.17,1.0,59.0,-0.3926,33.7,33.3,-1.236,,,0.0,,,0.3746,0.1472,,0.4375,0.0
2003,00-0019599,M.Bulger,LA,15,,,33.07,5.294,3845,0,2,3847,22,0,2,0,24,22,9,31,0,0.0,574.0,0.0576,531.0,37.0,0.0,6.0,4.23,6.0,146.0,0.029,67.4,54.5,0.565,,,0.0,,,0.4599,0.1237,,0.0,0.0
2003,00-0007091,M.Hasselbeck,SEA,16,,,65.48,6.215,3844,0,0,3844,26,0,1,0,27,15,4,19,10,13.032,559.0,0.1171,512.0,42.0,0.0,5.0,-2.66,4.0,140.0,-0.019,66.7,58.7,-0.177,,,0.0,,,0.4794,0.1109,,0.625,0.0
2003,00-0020245,M.Vick,ATL,5,,,-8.79,4.275,585,0,60,645,4,0,1,0,5,3,1,4,5,9.061,117.0,-0.0751,100.0,9.0,0.0,8.0,-8.55,5.0,105.0,-0.0815,14.8,15.6,-0.117,,,0.0,,,0.4017,0.1368,,0.3125,0.0
2003,00-0010346,P.Manning,IND,16,,,120.21,7.316,4267,0,1,4268,29,0,0,0,29,10,5,15,12,17.192,593.0,0.2027,567.0,19.0,0.0,7.0,9.39,6.0,136.0,0.069,71.7,63.0,3.252,,,0.0,,,0.4975,0.0624,,0.75,1.0
2003,00-0021379,P.Ramsey,WAS,11,,,-29.59,4.954,2169,0,1,2170,14,0,1,0,15,9,6,15,5,9.567,375.0,-0.0789,341.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,45.1,48.4,-1.31,,,0.0,,,0.3947,0.12,,0.3125,0.0
2003,00-0020404,Q.Carter,DAL,16,,,-63.67,4.643,3302,0,32,3334,17,0,1,0,18,21,3,24,10,9.633,572.0,-0.1113,504.0,37.0,0.0,31.0,-26.26,5.0,135.0,-0.1945,65.1,58.1,-0.992,,,0.0,,,0.3934,0.1294,,0.625,0.0
2003,00-0005741,R.Gannon,LV,7,,,-26.22,4.667,1270,0,1,1271,6,0,0,0,6,4,0,4,0,0.0,241.0,-0.1088,223.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,27.3,25.0,-0.909,,,0.0,,,0.3776,0.0871,,0.0,0.0
2003,00-0011378,R.Mirer,LV,9,,,-41.5,4.066,1267,0,3,1270,3,0,0,0,3,5,2,7,0,0.0,243.0,-0.1708,219.0,22.0,0.0,2.0,-49.48,1.0,106.0,-0.4668,27.3,12.5,-1.425,,,0.0,,,0.3539,0.1235,,0.0,0.0
2003,00-0011024,S.McNair,TEN,14,,,101.36,7.874,3246,0,28,3274,24,0,3,0,27,7,7,14,12,15.536,433.0,0.2341,399.0,20.0,0.0,14.0,5.94,5.0,78.0,0.0762,58.7,58.7,2.733,,,0.0,,,0.4942,0.0785,,0.75,0.0
2003,00-0000722,T.Banks,HOU,6,,,5.21,5.272,693,0,2,695,5,0,0,0,5,3,0,3,5,8.793,116.0,0.0449,101.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,16.2,15.6,-0.241,,,0.0,,,0.4569,0.1466,,0.3125,0.0
2003,00-0019596,T.Brady,NE,16,,,22.23,5.941,3620,0,59,3679,23,0,0,0,23,12,8,20,14,11.226,579.0,0.0384,527.0,32.0,0.0,20.0,5.77,8.0,132.0,0.0437,70.0,69.7,1.19,,,0.0,,,0.4318,0.0898,,0.875,0.0
2003,00-0003535,T.Couch,CLE,10,,,-43.37,4.79,1319,0,2,1321,7,0,0,0,7,6,3,9,5,8.759,226.0,-0.1919,205.0,19.0,0.0,2.0,-19.74,3.0,90.0,-0.2193,27.9,24.1,-0.828,,,0.0,,,0.4027,0.1239,,0.3125,0.0
2003,00-0006355,T.Green,KC,16,,,93.28,7.049,4039,0,3,4042,24,0,2,0,26,12,2,14,13,17.926,549.0,0.1699,526.0,20.0,0.0,3.0,31.53,6.0,144.0,0.219,67.9,45.6,1.958,,,0.0,,,0.4663,0.0619,,0.8125,1.5
2003,00-0019816,T.Hasselbeck,WAS,7,,,-31.49,4.048,1012,0,-1,1011,5,0,0,0,5,7,3,10,5,9.567,189.0,-0.1666,177.0,9.0,0.0,3.0,-26.67,4.0,111.0,-0.2403,21.0,16.1,-0.622,,,0.0,,,0.3862,0.1058,,0.3125,0.0
2003,00-0010261,T.Maddox,PIT,16,,,-29.67,4.968,3414,0,0,3414,18,0,0,0,18,17,3,20,6,10.345,559.0,-0.0531,516.0,41.0,0.0,2.0,-11.85,4.0,118.0,-0.1004,68.0,56.2,-1.834,,,0.0,,,0.4347,0.1091,,0.375,0.0
2003,00-0019623,T.Rattay,SF,8,,,20.69,6.816,856,0,6,862,7,0,0,0,7,2,0,2,7,13.241,126.0,0.1642,118.0,7.0,0.0,1.0,1.94,0.0,1.0,1.9417,15.5,15.9,0.208,,,0.0,,,0.4365,0.0714,,0.4375,0.0
2003,00-0016193,V.Testaverde,NYJ,7,,,-1.95,6.799,1385,0,2,1387,7,0,0,0,7,2,1,3,6,10.481,207.0,-0.0094,198.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,27.1,23.3,-0.496,,,0.0,,,0.3961,0.0483,,0.375,0.0
